Index,Value
2987,3
2988,5
2989,4
2990,8
2991,47
2992,44
2993,109
2994,58
2995,31
2996,57
2997,17
2998,14
2999,1
3000,6
3001,1
3002,6
3003,19
3004,1
3005,0
3006,5
3007,14
3008,19
3009,11
3010,19
3011,9
3012,3
3013,154
3014,16
3015,272
3016,21
3017,130
3018,375
3019,242
3020,67
3021,85
3022,5
3023,3
3024,6
3025,4
3026,9
3027,4
3028,1
3029,0
3030,1
3031,1
3032,2
3033,24
3034,10
3035,2
3036,2
3037,1
3038,4
3039,2
3040,1
3041,0
3042,2
3043,6
3044,6
3045,36
3046,41
3047,3
3048,19
3049,165
3050,102
3051,34
3052,6
3053,4
3054,14
3055,4
3056,2
3057,4
3058,3
3059,4
3060,6
3061,5
3062,4
3063,2
3064,3
3065,0
3066,4
3067,3
3068,1
3069,1
3070,1
3071,5
3072,0
3073,5
3074,9
3075,298
3076,1
3077,0
3078,7
3079,4
3080,9
3081,12
3082,1
3083,5
3084,131
3085,8
3086,2
3087,2
3088,8
3089,6
3090,2
3091,7
3092,0
3093,45
3094,59
3095,139
3096,39
3097,31
3098,54
3099,217
3100,130
3101,144
3102,211
3103,123
3104,113
3105,0
3106,822
3107,58
3108,50
3109,85
3110,99
3111,51
3112,64
3113,10
3114,0
3115,30
3116,18
3117,46
3118,98
3119,20
3120,36
3121,29
3122,30
3123,7
3124,991
3125,43
3126,12
3127,51
3128,269
3129,182
3130,39
3131,45
3132,53
3133,10
3134,6
3135,44
3136,4
3137,11
3138,2
3139,1
3140,9
3141,13
3142,1
3143,3
3144,3
3145,1
3146,0
3147,10
3148,2
3149,1
3150,6
3151,1
3152,77
3153,212
3154,56
3155,507
3156,22
3157,12
3158,127
3159,0
3160,3
3161,4
3162,13
3163,6
3164,4
3165,2
3166,14
3167,15
3168,13
3169,55
3170,73
3171,3
3172,2
3173,22
3174,10
3175,64
3176,6
3177,65
3178,240
3179,115
3180,48
3181,720
3182,358
3183,21
3184,11
3185,2
3186,4
3187,1
3188,0
3189,3
3190,2
3191,10
3192,5
3193,4
3194,5
3195,6
3196,7
3197,11
3198,13
3199,15
3200,12
3201,7
3202,17
3203,1
3204,6
3205,5
3206,1
3207,5
3208,0
3209,2
3210,1
3211,1
3212,102
3213,36
3214,43
3215,118
3216,11
3217,9
3218,4
3219,30
3220,23
3221,555
3222,29
3223,52
3224,4
3225,11
3226,20
3227,0
3228,11
3229,14
3230,33
3231,56
3232,14
3233,22
3234,7
3235,7
3236,8
3237,13
3238,11
3239,22
3240,17
3241,48
3242,6
3243,9
3244,3
3245,4
3246,1
3247,1
3248,3
3249,7
3250,1
3251,8
3252,16
3253,18
3254,17
3255,11
3256,5
3257,4
3258,4
3259,4
3260,10
3261,39
3262,8
3263,10
3264,16
3265,5
3266,4
3267,9
3268,14
3269,4
3270,1
3271,1
3272,10
3273,5
3274,40
3275,3
3276,15
3277,14
3278,5
3279,12
3280,17
3281,15
3282,12
3283,2
3284,5
3285,10
3286,8
3287,19
3288,71
3289,6
3290,3
3291,4
3292,9
3293,2
3294,0
3295,4
3296,18
3297,10
3298,26
3299,3
3300,12
3301,15
3302,1
3303,23
3304,5
3305,14
3306,22
3307,19
3308,9
3309,4
3310,2
3311,4
3312,4
3313,24
3314,6
3315,11
3316,1
3317,6
3318,8
3319,0
3320,21
3321,9
3322,24
3323,12
3324,9
3325,47
3326,104
3327,5
3328,4
3329,47
3330,8
3331,24
3332,95
3333,9
3334,14
3335,15
3336,0
3337,13
3338,14
3339,0
3340,9
3341,44
3342,5
3343,4
3344,126
3345,20
3346,0
3347,6
3348,5
3349,0
3350,0
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,13
3358,46
3359,1
3360,14
3361,6
3362,8
3363,41
3364,37
3365,12
3366,14
3367,27
3368,5
3369,15
3370,35
3371,23
3372,14
3373,3
3374,14
3375,28
3376,16
3377,16
3378,8
3379,9
3380,18
3381,4
3382,7
3383,4
3384,3
3385,3
3386,34
3387,9
3388,2
3389,4
3390,7
3391,4
3392,126
3393,27
3394,233
3395,232
3396,73
3397,8
3398,8
3399,3
3400,22
3401,8
3402,18
3403,5
3404,3
3405,4
3406,49
3407,22
3408,43
3409,30
3410,6
3411,15
3412,17
3413,9
3414,1
3415,7
3416,15
3417,15
3418,1
3419,4
3420,1
3421,1
3422,6
3423,28
3424,7
3425,13
3426,39
3427,14
3428,5
3429,9
3430,86
3431,12
3432,8
3433,14
3434,12
3435,14
3436,12
3437,6
3438,31
3439,19
3440,22
3441,23
3442,5
3443,32
3444,22
3445,2
3446,1
3447,2
3448,0
3449,9
3450,0
3451,11
3452,31
3453,6
3454,6
3455,3
3456,11
3457,6
3458,4
3459,2
3460,15
3461,8
3462,11
3463,5
3464,0
3465,35
3466,9
3467,2
3468,5
3469,0
3470,0
3471,54
3472,2
3473,0
3474,5
3475,3
3476,3
3477,49
3478,4
3479,5
3480,7
3481,2
3482,0
3483,6
3484,1
3485,9
3486,4
3487,9
3488,2
3489,2
3490,8
3491,91
3492,21
3493,18
3494,22
3495,1
3496,2
3497,2
3498,0
3499,1
3500,5
3501,3
3502,5
3503,4
3504,3
3505,5
3506,2
3507,2
3508,2
3509,2
3510,2
3511,0
3512,1
3513,5
3514,4
3515,8
3516,4
3517,2
3518,18
3519,6
3520,3
3521,2
3522,4
3523,12
3524,7
3525,6
3526,0
3527,5
3528,3
3529,58
3530,0
3531,15
3532,0
3533,5
3534,11
3535,2
3536,6
3537,4
3538,5
3539,2
3540,6
3541,2
3542,3
3543,4
3544,6
3545,64
3546,2
3547,2
3548,3
3549,7
3550,3
3551,3
3552,2
3553,2
3554,2
3555,2
3556,2
3557,2
3558,4
3559,4
3560,6
3561,4
3562,2
3563,17
3564,24
3565,25
3566,0
3567,1
3568,8
3569,6
3570,0
3571,2
3572,6
3573,56
3574,2
3575,6
3576,3
3577,16
3578,13
3579,3
3580,4
3581,2
3582,3
3583,9
3584,15
3585,1
3586,0
3587,0
3588,2
3589,1
3590,2
3591,1
3592,5
3593,0
3594,1
3595,5
3596,1
3597,0
3598,8
3599,1
3600,4
3601,3
3602,2
3603,0
3604,2
3605,8
3606,3
3607,383
3608,1
3609,2
3610,7
3611,1
3612,6
3613,32
3614,1
3615,4
3616,0
3617,0
3618,1
3619,0
3620,4
3621,3
3622,28
3623,20
3624,11
3625,4
3626,2
3627,2
3628,11
3629,20
3630,50
3631,77
3632,54
3633,4
3634,8
3635,2
3636,5
3637,2
3638,4
3639,16
3640,9
3641,2
3642,16
3643,3
3644,21
3645,3
3646,15
3647,7
3648,29
3649,1
3650,31
3651,22
3652,6
3653,4
3654,15
3655,2
3656,2
3657,14
3658,7
3659,200
3660,2
3661,5
3662,2
3663,7
3664,7
3665,71
3666,8
3667,5
3668,19
3669,6
3670,3
3671,7
3672,2
3673,8
3674,3
3675,1
3676,7
3677,2
3678,3
3679,0
3680,7
3681,12
3682,1
3683,7
3684,12
3685,13
3686,7
3687,13
3688,9
3689,2
3690,2
3691,19
3692,19
3693,44
3694,24
3695,3
3696,1
3697,13
3698,1
3699,5
3700,4
3733,0
3734,0
3735,0
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3757,0
3758,0
3759,0
3770,0
3771,0
3782,0
3788,0
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,0
3825,0
3826,0
3827,0
3829,0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,0
3859,0
3861,0
3862,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3889,0
3890,0
3891,0
3892,0
3893,0
3895,0
3896,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3915,0
3916,0
3920,0
3921,0
3922,0
3925,0
3926,0
3927,0
3929,0
3930,0
3939,0
3940,0
3947,0
